1966806;161824424279.72028;0.005471281183626807;0.0;0.0;0.0;0.005754354148013553
1981715;608306980487.005;0.0;0.0;0.0;0.0;0.0016314208942915095
2121542;281894691560.7273;0.01224721941270808;0.0;0.0;0.0;0.012921509703904507
2125241;433693559714.9091;0.0;0.0;0.0;0.0;0.03577658742497975
2126641;209304710090.10526;0.0;0.0;0.0;0.0;0.007309648932313453
2129143;199293140992.0;0.004325379896833062;0.0;0.0;0.0;0.004559113027022389
1567354;237440576596.62024;0.0;0.0;0.0009153564094248146;0.0;0.0009121026661753259
2125227;233327775491.1605;0.0;0.0;0.0030115986330372948;0.0;0.002990888096059906
2125843;201304571904.0;0.0;0.0;0.0;0.0;0.12286143864088957
2126120;142858780672.0;0.0;0.0;0.0807773394790952;0.0;0.0804405089608941
2127850;354200190976.0;0.0;0.0;0.0615995684999673;0.0;0.06144512037276728
285348;255806756181.33334;0.0;0.0;0.005254667639218716;0.0;0.10190623183467297
e66d939e45791a2aab3f;240586605064.32297;0.0;0.0;0.00010664842034706245;0.0;0.00010645918870846276
2082973;248886154142.23117;0.0;0.0;0.0004041541784604581;0.0;0.0010073234586054022
2127089;611406024248.8889;0.0;0.0;0.0;0.0;0.10691755846737834
2128257;304944664656.3137;0.0;0.0;0.0004134366656137778;0.0;0.001002278006962754
1958190;255328102670.49057;0.0;0.0;0.004649286611043744;0.0;0.004633665823214357
197989;142022878354.2857;0.0;0.0;0.045552686904211326;0.0;0.045230733022162226
2097713;234086974326.72772;0.0;0.0;0.0008260860751030732;0.0;0.0008242953010356294
2128412;409250802346.6667;0.0;0.0;0.010001640566807338;0.0;0.009933461302290541
2129063;188610221109.89474;0.0;0.0;0.013064485902510336;0.0;0.013040911679855218
2093369;191506701113.58575;0.0;0.0;0.0021742427130125265;0.0;0.0021607802734817843
2103964;347903904861.72205;0.0;0.0;0.0015593714746887906;0.0;0.0015560251153586037
2125672;129657632295.38461;0.0;0.0;0.025168584327524706;0.0;0.025090842196701553
2129524;200610598801.2973;0.0;0.0;0.013405537906445348;0.0;0.01338353642259706
2130213;276635837009.62317;0.0;0.0;0.01353726829084675;0.0;0.013479016586199793
2106153;218723243755.07877;0.0;0.0;0.0012526864994914621;0.0;0.0012498764114263936
2126262;320706969600.0;0.0;2.3402285045916453e-05;0.0;0.0;0.008565836597963564
2126812;222919352950.15384;0.0;0.00020444264080603556;0.0719097044017113;0.0;0.06324130996708095
281533;175747113870.22223;0.0;0.0;0.0014701009228915687;0.0;0.0014554717467938137
2108959;191315776042.94193;0.0;0.0;0.0;0.0;0.00032333285633487564
2114102;269899778214.05405;0.0031200862739959407;0.0;0.0;0.0;0.0035277285775655817
2125783;486461669376.0;0.25268410426079735;0.0;0.0;0.0;0.2927688810691817
2131273;251169624347.8812;0.005369787335221606;0.0;0.0;0.0;0.006601644563714075
1628657;328570737717.8947;0.051024693361794486;0.0;0.0;0.0;0.05114116807964647
1667927;165624444224.48856;0.007536802016959861;0.0;0.0;0.0;0.0075472017859168905
2130172;205536624640.0;0.01647805536264508;0.0;0.0;0.0;0.01662115064680989
1707550;231775268032.4812;0.0;0.0031845031504359337;0.0;0.0;0.002573575856070715
2110873;281944652643.17114;0.0;0.0017416904056147605;0.0001882998777813902;0.0;0.0016064269825247644
2129035;285226932633.6;0.0;0.0926133973423078;0.007692154178358034;0.0;0.06803084001825287
1738102;226013455684.05063;0.010560100912741843;0.0;0.0;0.0;0.010942728931422334
2128694;760802050048.0;0.0;0.0;0.005346110250802216;0.0;0.08427459632541406
2125019;381525276379.4286;0.0;0.0;0.0704373739388141;0.0;0.07026642499308898
2125034;302457319879.1111;0.0;0.0;0.10764122970081255;0.0;0.106766871720493
2126460;176521813688.32;0.0;0.0;0.0;0.0;0.03576638922348785
2127131;335245475840.0;0.0;0.0;0.0;0.0;0.11964770984350438
2129660;269743991466.66666;0.0;0.0;0.019408249506725303;0.0;0.018960818021091595
531843;266830840382.8772;0.0;0.0;0.005643441008149649;0.0;0.005602471576568205
1928584;287233306984.23456;0.0;0.0;0.0;0.0;6.203993250948271e-05
2046312;308394730725.1378;0.0;0.0;0.0012311543519617008;0.0;0.0012473305010381223
2125234;143835791360.0;0.0;0.0;0.03293163826643941;0.0;0.03311704968068512
2126603;209651853673.41177;0.0;0.0;0.028734277626749027;0.0;0.02904658014446709
2129397;287082305083.28424;0.0;0.0;0.010427645876588945;0.0;0.01047345009985356
2124844;216392902053.64706;0.0;0.0;0.05836489334588851;0.0;0.058243796736541315
2127201;218991505448.55444;0.0;0.0;0.009769616509215677;0.0;0.00973839406780883
2127206;242428483397.81818;0.0;0.0;0.016853363369804388;0.0;0.007554491355766957
2124969;197910855680.0;0.0;0.0;0.0;0.0;0.15677404439973647
2128347;228778152804.84848;0.0;0.0;0.0065582232222412265;0.0;0.021112596983111305
2128576;196521630450.5263;0.0;0.0;0.0;0.0;0.017243035379149906
1891242;291582043022.2222;0.0;0.014909372971775022;0.0;0.0;0.02078949700003448
2131759;312491011917.913;0.0;0.03879853966146698;0.0;0.0;0.03387568165991323
2052568;299253016442.0187;0.00030188738895930636;0.0;0.0;0.0;0.0019292026931063218
2110385;230692028808.43115;0.0;0.0;0.0;0.0;0.0027524731206771667
2131501;377933103989.62164;0.0;0.0;0.0;0.0;0.006179298334231956
1640265;216202462025.8656;0.0;0.00352058390699303;0.0;0.0;0.003752091759121781
1660829;217336645483.5942;0.0;0.012782475649363332;0.0;0.0;0.013733392811569696
1730091;253840084676.92307;0.004123705553840541;0.06876475216365066;0.0;0.0;0.060296750646440064
2125636;230462674261.33334;0.01720527655107094;0.04329389202698405;0.040786131062634144;0.0;0.046160084875912596
2126114;603206975488.0;0.02435983726952318;0.3286819974696733;0.40344129960138614;0.0;0.3942609880839746
2124929;341311637796.5714;0.0;0.0;0.024837747692332678;0.0;0.006036615071062609
2125328;485597433036.8;0.0;0.0;0.08253044095046695;0.0;0.060049860859225514
2130687;254628986880.0;0.0;0.0;0.0;0.0;0.010342166332025919
424257;159497497258.66666;0.0;0.0;0.01439285192272797;0.0;0.0022522125225299078
2125389;216267144353.6842;0.0;0.0475613276716802;0.0;0.0;0.044977173162767774
1183166;228504998902.6055;0.0;0.0;0.009166582618293765;0.0;0.009022947980777048
2113792;205008185135.02042;0.0;0.0;0.0;0.0;0.0004922886471083365
2125054;228096437686.85715;0.0;0.0;0.13306617417893166;0.0;0.0627438274172574
2128745;709318803456.0;0.0;0.0;0.02754491590811118;0.0;0.007690430883318149
2129043;254355340357.59222;0.0;0.0;0.0031801687102621665;0.0;0.002317380149906937
2124931;179375150133.89474;0.0;0.0;0.022379196313326032;0.0;0.004175470852114562
2125425;162029738393.6;0.0;0.0;0.19098606028208395;0.0;0.08434631212408991
2126866;264878520643.3684;0.0;0.0;0.052408998510610615;0.0;0.045801854498004516
2125368;242764161172.94547;0.0;0.0;0.018097846972162282;0.0;0.018110088881958523
2121877;229005546837.33334;0.0;0.0;0.01988336792218671;0.0;0.01857646685757425
2128067;330690461696.0;0.0;0.0;0.16566023510206765;0.0;0.16387062292443597
1551688;177496527994.88;0.0;0.0;0.0;0.0;0.026457401752237937
2124988;73373371596.8;0.0;0.0;0.09793615910178859;0.0;0.0845302437490463
2125502;291050693778.2857;0.0;0.0;0.004129414675494986;0.0;0.09448708218659453
1966905;278813267860.2105;0.0;0.0;0.03966728013495643;0.0;0.049213650355624826
2125352;234641615034.18182;0.0;0.0;0.045243060699182484;0.0;0.04513396569540288
2127311;558296633180.16;0.0;0.0;0.0;0.0;0.02413546252337793
1503435;347474590530.37036;0.011288991891427269;0.0;0.0;0.0;0.03593484099954591
2109862;389399707648.0;0.020670162828701082;0.0;0.0;0.0;0.020717565137908334
2125339;679252940117.3334;0.0;0.0;0.0;0.0;0.06172736092321482
2098082;196880316354.13672;0.0;0.0;0.0006382989788844638;0.0;0.001197222750257483
2101519;148076222423.84314;0.0;0.0;0.0076873675294925154;0.0;0.007522735801952241
2125681;239448504547.55554;0.0;0.0;0.04453088482390629;0.0;0.08037762347206939
2126205;322479907726.2222;0.0;0.0;0.022890321519043515;0.0;0.022048517960719105
2125205;456579350528.0;0.0;0.0;0.0;0.0;0.054581514914208
2130784;199601422336.0;0.07243754029876624;0.0;0.0;0.0;0.08369707848635466
2127270;253529528729.6;0.0;0.0;0.06383356094271816;0.0;0.06485255875775063
2131386;268657722336.9697;0.0;0.0;0.027213372547581226;0.0;0.02871711307830126
2131620;322620620800.0;0.0;0.1495648566245996;0.0;0.0;0.11589814732771629
2080646;511442944000.0;0.0;0.0;0.0;0.0;0.4790835882284217
2084785;423717607833.6;0.0;0.0;0.1966194552257479;0.0;0.19356594641888075
2118730;314968025770.6667;0.0;0.0;0.0;0.0;0.04540799098144338
2130503;201980336626.16217;0.0;0.0;0.01303482092089492;0.0;0.012659978047487454
2132958;536481890304.0;0.0;0.0;0.0;0.0;0.19912952859682462
1853572;261600488106.66666;0.04876285995450065;0.0;0.0;0.0;0.045170630207318
2094434;125272387226.09709;0.008668596751535428;0.0;0.0;0.0;0.007822496852520346
2124826;274128437248.0;0.0;0.0;0.0;0.0;0.04064685689306408
2128818;281640207393.0323;0.0;0.028391263914355695;0.0;0.0;0.011193850326138377
2125116;306168824937.931;0.0;0.0;0.010910763547198474;0.0;0.00980727119388568
2125319;192639926272.0;0.0;0.0;0.04078551338950121;0.0;0.03879162567450735
2125612;414197874688.0;0.0;0.0;0.0681187022599916;0.0;0.10562701590028689
2125864;171631425889.10345;0.0;0.0;0.017037284483856614;0.0;0.017119245974488405
2129379;314126630912.0;0.0;0.0;0.11653551829074195;0.0;0.11993227533233418
2129763;410927497216.0;0.0;0.0;0.028858760234779495;0.0;0.13243441957329133
2126336;154279841336.8889;0.0;0.0459026403541573;0.0;0.0;0.05476541676281885
