2082767;133084.97101449277;0.0;0.0;0.0;0.0;0.005802991172368505
2098082;148677.58979591838;0.0;0.0;0.0;0.0;0.0008109990749472109
1979136;191473.37837837837;0.02524797383819716;0.0;0.0;0.0;0.02562836851456711
2094824;124458.16;0.007777168637095276;0.0;0.0;0.0;0.00781260479267948
2109038;88271.33333333333;0.06621008772019597;0.0;0.0;0.0;0.0662683440026904
2116235;160257.43333333332;0.033146201992747176;0.0;0.0;0.0;0.033167976675819215
2124667;164580.6;0.19180368285113583;0.0;0.0;0.0;0.19327627077892034
4bc42f4d53caa5054280;99083.55555555556;0.03697075417753566;0.0;0.0;0.0;0.03697863251696571
9f411ff9f245a0047ee4;220798.69444444444;0.02751043921656563;0.0;0.0;0.0;0.027541419265112943
1713211;173900.25263157894;0.009853423317214446;0.0;0.0;0.0;0.010052705683419623
2117035;165139.0131208997;0.0009295388389105816;0.0;0.0;0.0;0.0009311074926676742
bdf5990fde5f1f20b69c;58367.0;0.4493586987675552;0.0;0.0;0.0;0.466339681471227
db7d7efffc6cb7cdc591;369017.35;0.046157109102764556;0.0;0.0;0.0;0.04735087281192856
e66d939e45791a2aab3f;218453.21685689202;0.00012306806936511122;0.0;0.0;0.0;0.0001235131138686573
1543574;129111.28571428571;0.015376508996953296;0.0;0.0;0.0;0.015157325942933956
1966204;103043.73636363636;0.009050243465442358;0.0;0.0;0.0;0.009028051516725897
2102643;192564.45637583893;0.00650882555510991;0.0;0.0;0.0;0.006419247431984496
2110901;196741.7619047619;0.023577453287212353;0.0;0.0;0.0;0.023457526051520083
800535;94169.77486910994;0.0052132262996327445;0.0;0.0;0.0;0.005201225621000161
91a00754acac5cfc5fc0;150058.0;0.02316559642624633;0.0;0.0;0.0;0.02311634863303659
1484362;66636.1875;0.02078408654431828;0.0;0.0;0.0;0.020708985851210514
1566688;99945.42580645162;0.0064395835257675706;0.0;0.0;0.0;0.006421275418207648
1882066;128293.0;0.01693002289057548;0.0;0.0;0.0;0.016507729427009177
2106112;142371.34782608695;0.014451965494499338;0.0;0.0;0.0;0.01439034565298061
281533;153993.794;0.0019680910978080164;0.0;0.0;0.0;0.001927153918280152
386edfff9070d945dad8;216466.0;0.0765204667720842;0.0;0.0;0.0;0.07593001412158192
3e83f4e9a6c866c4b2d0;129592.80952380953;0.04715237002570272;0.0;0.0;0.0;0.04648863734469292
88273;97011.8085106383;0.005243961481451112;0.0;0.0;0.0;0.005139662969134324
1734117;150800.625;0.11453521781259482;0.0;0.0;0.0;0.10551688422983185
2097713;129575.46398659966;0.0016502902914131232;0.0;0.0;0.0;0.001613765171394313
7aedd5101a8538bd72a7;755963.0;0.0;0.0;0.0;0.0;0.9522512451775303
8db8c4aae63d01956d7b;190952.66666666666;0.09519917597507248;0.0;0.0;0.0;0.08570068780310414
b1bb6fe52ce2e91402fc;438265.22222222225;0.10850765355172236;0.0;0.0;0.0;0.10483438840006538
edeabbfa32cc578fbfc8;263859.0;0.37821289692940685;0.0;0.0;0.0;0.34130787629336945
